language	gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	promptID	pairID	genre	label1	label2	label3	label4	label5	sentence1_tokenized	sentence2_tokenized	match
es	entailment					There is nothing that Suri likes more than the swings and for much of the time that they were in the playground the little girl had fun swinging, helped by her mother, while she spoke on the mobile.	Suri is a girl	809	2426	celebrity	entailment	-	-	-	-			
es	neutral					There is nothing that Suri likes more than the swings and for much of the time that they were in the playground the little girl had fun swinging, helped by her mother, while she spoke on the mobile.	There were more children in the park than usual	809	2427	celebrity	neutral	-	-	-	-			
es	entailment					A possible love story between the Argentine sex symbol of the tennis courts and an actress 26 years older than he keeps the press of his country in check for a few weeks.	The Argentine press is on guard for a love story.	810	2428	celebrity	entailment	-	-	-	-			
es	contradiction					A possible love story between the Argentine sex symbol of the tennis courts and an actress 26 years older than he keeps the press of his country in check for a few weeks.	The possible love story does not arouse any interest.	810	2429	celebrity	contradiction	-	-	-	-			
es	neutral					A possible love story between the Argentine sex symbol of the tennis courts and an actress 26 years older than he keeps the press of his country in check for a few weeks.	The Argentine tennis player will give a press conference soon.	810	2430	celebrity	neutral	-	-	-	-			
es	entailment					Wedding of Eudes d'Orléans, Duke of Angouleme, on the same day and at the same time that his grandfather, the Earl of Paris, died.	The Earl of Paris did not attend the grandson's wedding.	811	2431	celebrity	entailment	-	-	-	-			
es	contradiction					Wedding of Eudes d'Orléans, Duke of Angouleme, on the same day and at the same time that his grandfather, the Earl of Paris, died.	The Earl of Paris will attend his grandson's honeymoon.	811	2432	celebrity	contradiction	-	-	-	-			
es	neutral					Wedding of Eudes d'Orléans, Duke of Angouleme, on the same day and at the same time that his grandfather, the Earl of Paris, died.	The Duke of Angouleme was very close to the Duke of Paris.	811	2433	celebrity	neutral	-	-	-	-			
es	contradiction					The definitive takeoff of Agyness Deyn (February 16, 1986, Manchester), who is considered a lover of "punk rock" -which is evident in the themes he plays with his music band Lucky Knitwear-, was produced by the hand of photographers Mert Alas and Marcus Piggot.	Agyness Deyn didn't like music.	812	2434	celebrity	contradiction	-	-	-	-			
es	neutral					The definitive takeoff of Agyness Deyn (February 16, 1986, Manchester), who is considered a lover of "punk rock" -which is evident in the themes he plays with his music band Lucky Knitwear-, was produced by the hand of photographers Mert Alas and Marcus Piggot.	Agyness Deys, Mert Alas and Marcus Piggot were known for their love of "punk rock" music.	812	2435	celebrity	neutral	-	-	-	-			
es	entailment					The definitive takeoff of Agyness Deyn (February 16, 1986, Manchester), who is considered a lover of "punk rock" -which is evident in the themes he plays with his music band Lucky Knitwear-, was produced by the hand of photographers Mert Alas and Marcus Piggot.	Two photographers weighed heavily on Agyness Deyn's takeoff.	812	2436	celebrity	entailment	-	-	-	-			
es	entailment					Zapatero is a great football fan and after the pitcher of cold water of not hosting the 2016 Olympic Games, he has shown his support for the candidacy to host the 2018 World Cup.	Spain will not host the Olympic Games in 2016.	813	2437	celebrity	entailment	-	-	-	-			
es	contradiction					Zapatero is a great football fan and after the pitcher of cold water of not hosting the 2016 Olympic Games, he has shown his support for the candidacy to host the 2018 World Cup.	Zapatero's joy at being accepted as the host of the Olympic Games has led him to show his support for the 2018 World Cup candidacy.	813	2438	celebrity	contradiction	-	-	-	-			
es	neutral					Zapatero is a great football fan and after the pitcher of cold water of not hosting the 2016 Olympic Games, he has shown his support for the candidacy to host the 2018 World Cup.	Zapatero is a great fan of football and the Olympic Games.	813	2439	celebrity	neutral	-	-	-	-			
es	entailment					The directors of the portal expect high participation.	The portal is attractive.	814	2440	celebrity	entailment	-	-	-	-			
es	contradiction					The directors of the portal expect high participation.	The portal does not work well.	814	2441	celebrity	contradiction	-	-	-	-			
es	neutral					The directors of the portal expect high participation.	The portal will be able to respond to a thousand visitors.	814	2442	celebrity	neutral	-	-	-	-			
es	entailment					The Australian singer wanted to thank her sister, the also singer Danni Minogue, for her support during the hard months of fight against breast cancer that diagnosed her last year and that forced her to suspend her tour of her native country, taking her to the stage in the two concerts she offered this weekend in Melbourne.	The singer has had cancer.	815	2443	celebrity	entailment	-	-	-	-			
es	neutral					The Australian singer wanted to thank her sister, the also singer Danni Minogue, for her support during the hard months of fight against breast cancer that diagnosed her last year and that forced her to suspend her tour of her native country, taking her to the stage in the two concerts she offered this weekend in Melbourne.	The singer has lost her hair.	815	2444	celebrity	neutral	-	-	-	-			
es	contradiction					The Australian singer wanted to thank her sister, the also singer Danni Minogue, for her support during the hard months of fight against breast cancer that diagnosed her last year and that forced her to suspend her tour of her native country, taking her to the stage in the two concerts she offered this weekend in Melbourne.	The singer is an only child.	815	2445	celebrity	contradiction	-	-	-	-			
es	entailment					The watch that actor Daniel Craig wore in the last film of the legendary secret agent James Bond, 'Casino Royale', has been auctioned by the auction house Antiquorum in Geneva for more than 150,000 euros to an English buyer who requested the anominate.	An English buyer has a watch of more than 150,000 euros	816	2446	celebrity	entailment	-	-	-	-			
es	contradiction					The watch that actor Daniel Craig wore in the last film of the legendary secret agent James Bond, 'Casino Royale', has been auctioned by the auction house Antiquorum in Geneva for more than 150,000 euros to an English buyer who requested the anominate.	Daniel Craig bought a watch for 150,000 euros.	816	2447	celebrity	contradiction	-	-	-	-			
es	neutral					The watch that actor Daniel Craig wore in the last film of the legendary secret agent James Bond, 'Casino Royale', has been auctioned by the auction house Antiquorum in Geneva for more than 150,000 euros to an English buyer who requested the anominate.	The James Bond watch is made of gold.	816	2448	celebrity	neutral	-	-	-	-			
es	neutral					The global crisis has also hit America’s former millionaires, who are struggling particularly hard to keep up with mortgage payments.	Former US millionaires have not been affected by the global crisis until 5 years ago	817	2449	celebrity	neutral	-	-	-	-			
es	contradiction					The global crisis has also hit America’s former millionaires, who are struggling particularly hard to keep up with mortgage payments.	Former U.S. Millionaires Have No Problem Paying the Mortgage	817	2450	celebrity	contradiction	-	-	-	-			
es	entailment					The global crisis has also hit America’s former millionaires, who are struggling particularly hard to keep up with mortgage payments.	The world crisis extends to all social classes	817	2451	celebrity	entailment	-	-	-	-			
es	contradiction					The operation is known as appendectomy and should be performed at the level of the right hemiabdomen, as soon as possible after diagnosis.	The operation should be performed on the left hemiabdomen	818	2452	celebrity	contradiction	-	-	-	-			
